City,Latitude,Longitude,Store Name,Store Type,Foot Traffic,Avg Spending Capacity,Competition Density,Population Density,Avg Income,Rating,Rent Cost
surat,22.33862635140636,78.36454954824724,HomeComforts-69,Clothing,243,4816,31,23216,13073,4.4,69429
chennai,13.078821741811552,80.17765674801088,FreshMart-99,Supermarket,1660,3031,35,23285,84683,2.5,87971
delhi,28.612176702640838,76.9754589950719,HomeComforts-23,Jewelry,1276,3423,5,24344,72010,3.5,459915
indore,22.763371346377177,78.88384864412758,TechZone-46,Clothing,1845,4875,16,2935,30271,3.1,310974
ahmedabad,23.133813713857606,72.68957083581468,Foodies-18,Furniture,724,2059,40,24696,74969,4.5,157921
bangalore,12.997013418532951,77.5480347433029,HomeComforts-40,Pharmacy,166,1166,39,4673,65607,3.9,400141
lucknow,26.99195596137896,80.90995142427072,GoldNest-93,Furniture,701,1252,18,11346,87512,2.5,14279
chandigarh,22.16731748180166,78.47166178617243,StyleHub-26,Grocery,150,4348,21,17173,99673,3.9,235007
kolkata,22.534326379989814,88.38706454076744,FreshMart-62,Grocery,56,2882,11,18013,27464,3.2,288079
delhi,28.75060701313822,77.04737385230035,FreshMart-6,Clothing,682,2817,16,18431,98131,4.3,436480
indore,22.76364921676845,78.88328087000767,StyleHub-56,Grocery,1950,1388,24,11673,75812,4.3,349428
bangalore,12.860157335055051,77.71778058305958,GoldNest-31,Grocery,818,1667,15,1470,51640,2.9,411334
jaipur,26.786049878487002,75.89321859088534,HomeComforts-52,Pharmacy,1699,1957,47,3905,70502,3.4,386460
hyderabad,17.346182100499007,78.28578287239414,Foodies-87,Supermarket,415,3501,9,9509,35373,3.7,304546
ahmedabad,23.05204751650388,72.58784321113198,GoldNest-93,Clothing,372,3612,31,18124,92859,4.5,441025
hyderabad,17.22325530778498,78.31837472666471,HomeComforts-6,Jewelry,635,3847,24,4488,92893,4.2,332068
patna,22.429815142346992,78.03468333990105,FreshMart-2,Grocery,1143,1244,22,6174,44824,4.4,237472
delhi,28.879269000641653,77.03732928486507,TechZone-41,Clothing,216,4186,47,29819,83360,3.3,329123
indore,22.76224139432956,78.88445332519932,FreshMart-34,Restaurant,121,2241,5,2745,80420,3.1,430281
delhi,28.666243712231676,77.19888178926591,TechZone-70,Supermarket,605,3287,38,9521,31000,4.3,386651
kolkata,22.636864461587553,88.44878373363942,MediCare-9,Clothing,477,879,14,20549,20532,2.8,459626
chennai,13.064534203738317,80.29243651413593,HomeComforts-35,Furniture,1737,4215,31,11252,51184,4.5,97354
chandigarh,22.166626114267824,78.47133647624227,MediCare-27,Grocery,1934,3705,34,8027,11163,4.4,37084
ahmedabad,23.018469872032327,72.581221419575,Foodies-7,Supermarket,1110,2167,30,15955,84193,4.7,268284
pune,18.553428497391703,73.75925308475685,GoldNest-83,Furniture,554,2990,15,23675,65359,3.1,440499
pune,18.632704531793998,73.95435680912844,StyleHub-37,Jewelry,1966,3724,43,6916,27957,2.7,209033
indore,22.761933054607283,78.88336206667802,StyleHub-38,Furniture,711,131,4,23614,64428,2.9,296757
chennai,12.90452489600713,80.28290970850908,Foodies-83,Furniture,1947,4437,36,13750,79890,4.3,279919
ahmedabad,23.049819758599135,72.5089432277305,HomeComforts-27,Furniture,1353,4980,22,6885,71269,4.8,75602
chennai,13.17909633321251,80.21262256273376,GoldNest-63,Jewelry,1589,4187,36,10754,24016,2.7,101336
indore,22.76373300277447,78.88316512496095,HomeComforts-30,Furniture,1009,3522,26,6490,48228,4.7,356460
mumbai,19.28999828160258,72.90611391479744,HomeComforts-82,Grocery,266,590,7,3285,39913,4.1,480332
bhopal,22.06419276692708,78.48375727267985,StyleHub-68,Restaurant,1192,509,41,23162,54542,3.0,149901
pune,18.68600311360956,73.89056147274808,Foodies-7,Pharmacy,1061,552,43,4436,94501,3.6,164227
jaipur,26.853924018290815,75.77829009174614,MegaMart-59,Clothing,852,3674,31,2449,8686,3.4,324097
patna,22.43116605417062,78.03552150711849,HomeComforts-47,Pharmacy,1241,1354,20,23761,27664,4.4,447692
kolkata,22.486053416865477,88.30614201438932,TechZone-48,Restaurant,1266,3807,10,18237,95092,4.1,110114
ahmedabad,23.180229748771126,72.67496888233434,GoldNest-17,Pharmacy,1647,4209,47,17261,70084,3.3,219711
bhopal,22.063162719535903,78.4842649402232,MediCare-34,Pharmacy,1821,2180,38,11641,38638,4.3,182691
pune,18.65406932651325,73.93544781775972,StyleHub-89,Furniture,617,3358,2,29704,26394,4.0,267501
chennai,12.914704992406067,80.23845706531506,GoldNest-36,Jewelry,1008,3267,43,9205,98793,3.8,313058
surat,22.338639531283643,78.36334693752985,MediCare-18,Jewelry,657,955,8,7362,13681,4.6,187980
chandigarh,22.16674129919017,78.47059176624072,HomeComforts-91,Electronics,617,4178,40,15494,37748,4.0,495611
chandigarh,22.166096346502865,78.47155635117677,GoldNest-28,Pharmacy,522,1635,16,29433,15568,4.6,454764
lucknow,26.962991941514137,81.08388159200247,Foodies-77,Pharmacy,1164,1655,23,13378,39224,4.0,22511
indore,22.76212711279385,78.88365199957425,GoldNest-81,Pharmacy,139,1079,39,15788,74136,3.7,53997
chennai,12.936736105049784,80.22185539576098,GoldNest-84,Supermarket,1160,1623,41,6389,27413,2.7,332040
kolkata,22.578587577383924,88.34468267736777,HomeComforts-7,Restaurant,1480,4345,37,9922,47807,4.6,65052
lucknow,26.82224741177703,80.89867863499408,StyleHub-13,Electronics,1440,2353,39,14010,33989,2.7,197254
chandigarh,22.166935749445667,78.47140699166421,Foodies-73,Grocery,1608,3508,36,15827,32685,4.9,305810
chennai,12.934824338297439,80.29542697106196,StyleHub-43,Grocery,1235,1529,36,3066,74655,3.3,251370
mumbai,18.959418396944518,72.79558917878265,Foodies-37,Restaurant,490,808,5,7789,92508,3.6,23836
ahmedabad,23.17182255633209,72.55808808543296,Foodies-90,Supermarket,1985,3909,37,7896,36917,2.6,480734
surat,22.33829520641434,78.36449600457722,HomeComforts-88,Supermarket,899,1941,10,17040,5634,2.5,298309
chennai,12.909002104406625,80.15671385154906,HomeComforts-86,Supermarket,878,284,6,10559,98727,4.9,22877
ahmedabad,23.096076185230615,72.60548971628485,Foodies-59,Supermarket,116,1872,16,21818,54138,2.7,425633
mumbai,18.913332389986564,72.88831768677215,MegaMart-90,Supermarket,1784,2898,38,9033,63834,3.6,319963
patna,22.429999133755494,78.03406831184435,StyleHub-85,Clothing,1714,4208,25,25814,28047,4.1,278941
patna,22.4311658106437,78.0347451849804,HomeComforts-44,Clothing,1778,229,13,5889,9003,4.5,81744
pune,18.440582312002096,73.72196702689672,TechZone-50,Pharmacy,1020,2985,43,14998,64496,4.5,178770
lucknow,26.997240476084222,80.91733572576777,Foodies-76,Jewelry,1733,4869,28,14184,66445,2.8,212664
indore,22.763211098174864,78.88320538885924,GoldNest-54,Clothing,1256,1497,36,14907,55988,3.9,465318
bhopal,22.063083566501188,78.48410465209174,GoldNest-17,Restaurant,245,4432,14,3617,43102,3.0,154222
chennai,13.194979125032372,80.27568794913178,GoldNest-92,Pharmacy,1117,4591,1,23120,28052,2.6,400894
indore,22.762863724843307,78.88465618014209,Foodies-9,Grocery,393,221,25,18983,14475,5.0,100311
chandigarh,22.29918542241389,77.53626187117672,GoldNest-34,Furniture,1404,2264,17,22907,27386,2.8,83501
hyderabad,17.449217484212166,78.50511709329437,MediCare-24,Supermarket,112,1150,49,18497,25693,4.2,228247
bangalore,13.038209328412911,77.71204138809763,Foodies-46,Jewelry,621,818,24,27366,35993,2.8,250699
chennai,12.934728188173265,80.27045642621802,Foodies-11,Jewelry,591,765,14,28589,62979,3.4,260368
pune,18.64241026288152,73.73443134822112,StyleHub-84,Clothing,1912,3468,9,23044,48725,2.6,120837
ahmedabad,23.067493366028195,72.6217365623816,MediCare-86,Furniture,831,2043,23,27682,41303,3.7,433003
hyderabad,17.528503173029605,78.32646485263516,MegaMart-93,Grocery,672,2752,15,12464,26550,4.0,157884
hyderabad,17.41126975169987,78.33204472675543,FreshMart-49,Supermarket,1396,1715,48,28827,36130,2.9,314775
chennai,13.110346156481274,80.17049604427272,StyleHub-84,Furniture,340,1995,46,3537,97590,4.4,288589
chandigarh,22.297652320298084,77.53598163137785,HomeComforts-98,Jewelry,443,2071,48,18659,67223,3.7,169712
patna,22.561440741650465,77.09865414283868,FreshMart-49,Electronics,429,3064,50,29879,60241,3.3,197855
kolkata,22.665512180287365,88.49883649108124,TechZone-1,Grocery,1113,3079,34,13630,58019,4.6,395397
bangalore,12.91098907402982,77.6582234571055,FreshMart-22,Grocery,438,3462,23,28859,53727,2.5,120891
bhopal,22.196274746793875,77.54880053471946,TechZone-34,Jewelry,278,4952,5,28778,90464,3.5,477119
delhi,28.64633447954021,77.03124612809306,GoldNest-7,Electronics,1669,839,29,14133,67825,3.9,138784
lucknow,26.94180035962863,80.85024348864012,StyleHub-46,Restaurant,585,3817,16,6239,27749,3.3,260322
kolkata,22.630851536767086,88.43081884698333,HomeComforts-92,Clothing,1857,1542,1,22958,71626,4.3,146510
bangalore,13.078972750522867,77.67396655264392,MediCare-30,Restaurant,1737,3816,45,26276,52046,4.3,430171
lucknow,26.981595293037415,80.81320943791064,HomeComforts-23,Pharmacy,1646,3085,7,13400,12278,3.4,200929
kolkata,22.55598028342494,88.49035401975945,StyleHub-36,Electronics,714,4877,35,19827,66256,2.7,366766
lucknow,26.77641940706011,80.81291451406545,FreshMart-36,Grocery,975,4278,9,9293,65167,4.0,251088
chennai,12.996548263268314,80.25735352152093,FreshMart-30,Electronics,1929,4090,26,8830,18296,4.5,65341
bangalore,12.959854692227328,77.63759207336201,HomeComforts-45,Electronics,1831,4098,50,4614,79272,3.7,487620
patna,22.562786428840944,77.09935005948248,HomeComforts-79,Restaurant,457,4360,21,20095,31912,3.1,259908
indore,22.895368982613643,77.94895927138853,FreshMart-81,Electronics,1082,3046,3,14488,88012,3.7,234327
patna,22.56272379483172,77.100216321087,GoldNest-18,Furniture,1198,2991,17,25612,10450,3.2,378170
ahmedabad,23.171647371371883,72.66121644825367,TechZone-90,Restaurant,984,2232,1,10128,63129,4.2,48366
bhopal,22.196290403705063,77.54903788843401,MegaMart-78,Jewelry,1192,4075,5,25046,23627,3.7,117667
chennai,12.930952806195164,80.20784313661738,MediCare-82,Electronics,300,319,33,1630,37580,2.9,156633
kolkata,22.45007503611254,88.36851718928388,MegaMart-85,Jewelry,1846,2929,28,27006,89196,2.5,315509
delhi,28.56612064467198,77.2180439111472,StyleHub-93,Jewelry,387,3133,12,3999,64513,2.9,229426
delhi,28.492940627243737,77.05068071592812,GoldNest-93,Grocery,1999,2250,33,12785,76798,3.1,440772
delhi,28.491456047908382,76.98804272166188,StyleHub-71,Restaurant,149,1327,28,1432,55418,4.3,303824
ahmedabad,23.196679656394895,72.68931732779959,HomeComforts-96,Furniture,1816,863,46,23646,92125,4.8,10204
kolkata,22.641942505420158,88.44531399075764,MediCare-49,Electronics,271,4934,50,15599,31319,2.7,145433
hyderabad,17.499728988406623,78.43308885839004,StyleHub-32,Furniture,1328,1231,42,2648,95934,3.9,40250
delhi,28.830012300401638,77.16045662921432,GoldNest-86,Electronics,573,1109,1,26902,49241,4.8,281640
mumbai,18.987883716297514,72.90093630608736,MegaMart-32,Grocery,1924,514,2,14729,22667,4.6,259351
ahmedabad,23.035032784900206,72.54117254564825,FreshMart-97,Clothing,163,4995,35,27953,57051,4.7,358278
kolkata,22.736939486302845,88.43144968408949,MediCare-73,Supermarket,1726,3189,25,13600,74332,4.4,432350
chennai,13.028406752046667,80.25251660317846,MediCare-5,Pharmacy,1891,4343,44,4276,68358,2.9,208890
patna,22.56187934335861,77.10022516353895,MediCare-58,Furniture,1137,2572,36,26360,78276,4.6,278522
mumbai,19.147275510851685,72.8881940509223,StyleHub-63,Jewelry,130,4119,19,11537,6370,4.0,425144
ahmedabad,23.026619681518223,72.559316632876,MegaMart-9,Supermarket,231,1786,47,16352,34215,4.4,143496
lucknow,26.77918575169122,80.8597703681285,MegaMart-30,Furniture,1831,3875,26,26721,61833,3.8,236114
delhi,28.60172809768066,77.15809003853184,HomeComforts-16,Grocery,1577,4606,9,27151,81254,4.1,448301
jaipur,26.992961518274058,75.82565177553828,MediCare-40,Jewelry,1536,3560,43,27929,89230,3.7,67540
mumbai,19.022421789308645,72.84951241586424,GoldNest-40,Supermarket,519,1261,10,2900,47882,5.0,269469
ahmedabad,23.17794203638611,72.69948512055478,FreshMart-56,Electronics,193,4931,4,18588,75121,3.1,376711
jaipur,26.87705554886392,75.9205336634048,GoldNest-99,Furniture,1005,2078,22,18325,73939,3.7,199713
patna,22.561824857787567,77.09991922562169,StyleHub-73,Supermarket,347,886,18,27856,54292,4.8,192223
patna,22.56191334473832,77.10017877068613,MegaMart-66,Furniture,1405,2287,45,15895,28095,4.1,33677
jaipur,26.954626802069633,75.87555350491843,StyleHub-53,Electronics,603,4847,25,13576,48563,2.6,482730
bangalore,12.939745041033373,77.74903121194116,MegaMart-66,Supermarket,543,2878,32,11898,60111,3.9,338246
bangalore,12.880052992547858,77.5738870942203,MediCare-37,Pharmacy,900,3165,16,21976,14364,3.0,229197
bangalore,12.935950913442692,77.61325003551669,Foodies-96,Restaurant,501,1961,3,16531,54829,3.5,105931
mumbai,19.122624198041656,72.86047861835263,StyleHub-88,Grocery,938,2339,7,12979,32387,3.2,176568
lucknow,26.8366734575225,80.81538765305294,HomeComforts-32,Supermarket,1159,150,10,26244,36860,4.5,417897
bangalore,12.8829331090418,77.61355140791663,MegaMart-15,Clothing,1762,2565,45,27113,37489,3.2,330402
delhi,28.427044656600142,76.85579747063666,MegaMart-8,Furniture,694,854,27,3612,54277,4.8,56611
chandigarh,22.29883482269153,77.53590380070794,StyleHub-15,Restaurant,1367,2464,40,26468,80892,3.7,40491
ahmedabad,23.048848791639777,72.52885347468099,HomeComforts-90,Restaurant,1302,1864,35,16218,89201,2.7,196113
bangalore,13.147864667117885,77.517981832161,MediCare-69,Supermarket,663,4394,43,23258,10769,4.1,442559
ahmedabad,23.106411496926608,72.55486925353716,HomeComforts-77,Restaurant,411,346,43,14463,56985,3.8,405914
chandigarh,22.29930647488641,77.53566626468324,GoldNest-12,Supermarket,1875,148,32,6471,56713,2.6,211477
hyderabad,17.36090287247788,78.46714733883977,GoldNest-34,Furniture,464,3522,48,9679,52355,4.3,458794
hyderabad,17.59858399124293,78.4580842607661,StyleHub-37,Pharmacy,618,3574,7,6318,87184,4.8,52151
lucknow,26.903953698149294,80.88685304736322,GoldNest-70,Grocery,1837,4445,29,23139,40461,4.4,13636
jaipur,26.86587735806578,75.98605685594191,StyleHub-11,Grocery,1710,992,32,20121,9748,2.8,405874
kolkata,22.643181299043857,88.49716735009994,MediCare-33,Pharmacy,1358,2523,44,17629,86483,3.5,462292
delhi,28.85750347343733,77.21181894480493,FreshMart-79,Furniture,1822,682,36,11933,99170,2.8,367204
jaipur,26.842404282070074,75.88847405172359,HomeComforts-61,Pharmacy,1174,3893,14,12146,36445,4.8,324160
pune,18.42841823041292,73.80723426479477,TechZone-84,Grocery,881,800,42,17219,68500,4.7,216728
lucknow,26.98387542381407,80.99860649283006,FreshMart-41,Electronics,1602,206,19,7023,53288,3.3,477069
ahmedabad,23.11486025852668,72.61617655566232,HomeComforts-26,Furniture,1170,956,6,8648,61076,4.0,304672
delhi,28.45042982025545,76.87789099404344,TechZone-65,Grocery,1584,874,32,24166,83716,2.7,220000
patna,22.56140816176171,77.10035126526313,MegaMart-46,Jewelry,1528,3636,20,29929,43457,4.9,194076
bangalore,13.099773626067538,77.48147553766124,Foodies-18,Electronics,1689,119,12,10785,9116,4.6,458118
mumbai,19.101435519419436,72.85862057678261,TechZone-57,Furniture,1344,1408,40,5128,87595,4.8,331480
surat,22.470859805015916,77.42869739111671,MediCare-75,Grocery,1779,3975,50,27020,38755,4.9,181744
bangalore,13.071261552005033,77.58876219742749,GoldNest-16,Clothing,843,3376,6,23025,53870,3.2,346088
jaipur,26.828558161967344,75.83599105748415,FreshMart-63,Clothing,96,1616,30,27510,56026,3.9,62509
kolkata,22.521188637791994,88.4933622907562,MediCare-82,Furniture,278,172,42,20338,96807,2.6,480372
jaipur,26.750566246471422,75.97454456035476,MediCare-14,Jewelry,1153,1021,7,12861,34764,4.8,296380
kolkata,22.520519952816823,88.42800603194826,GoldNest-91,Electronics,354,587,9,6675,43939,2.8,122052
mumbai,19.039015207475433,72.85455566141687,FreshMart-53,Grocery,767,2117,29,13933,48036,3.9,197757
jaipur,26.784611846426138,75.97051638064636,TechZone-93,Furniture,313,3840,50,20599,23519,2.7,18934
mumbai,18.98654805736166,72.88629349609066,GoldNest-83,Restaurant,265,3270,29,20238,60612,2.8,460740
bangalore,13.082021989556283,77.71340941165519,HomeComforts-61,Supermarket,414,4952,46,11399,18297,3.1,490204
chennai,13.04404450929634,80.28620503195727,GoldNest-22,Restaurant,1334,4565,23,22424,74711,4.0,35979
jaipur,26.92853619756249,75.90529147160159,GoldNest-23,Electronics,398,968,34,14672,21410,3.5,109455
patna,22.562197226361807,77.09909188830325,FreshMart-53,Furniture,1690,4295,50,28497,87362,3.7,310378
bhopal,22.194960277002068,77.5487028623382,StyleHub-3,Grocery,1974,2777,49,21539,51785,4.9,59187
pune,18.454157207501083,73.88224994915018,MediCare-42,Clothing,1801,1451,2,1713,20436,3.8,476020
ahmedabad,23.027608315225436,72.56173640907964,MegaMart-30,Grocery,974,3602,43,9001,54671,4.2,202771
ahmedabad,23.184175910246577,72.57710436385443,Foodies-60,Electronics,1261,3988,22,28516,28845,3.9,357619
surat,22.469532172481017,77.4298247849898,StyleHub-26,Clothing,743,1526,45,12253,13614,3.9,464624
lucknow,26.94531880887487,80.88365023473476,MediCare-93,Grocery,1048,948,48,1192,19226,4.0,314115
surat,22.46907927219391,77.42955257683727,MegaMart-75,Jewelry,180,4982,39,26642,84261,4.4,427700
jaipur,27.03883651742898,75.85194296976604,MediCare-53,Furniture,500,1315,20,14828,25295,4.6,13205
indore,22.895089232545374,77.94819277600398,Foodies-34,Furniture,619,4814,26,6309,21239,3.9,223788
surat,22.469829569349702,77.43002944123255,GoldNest-64,Supermarket,1473,177,19,25163,32861,2.6,478068
ahmedabad,23.067184321790446,72.5728369049703,MediCare-85,Clothing,674,4913,9,6329,7204,2.8,133585
pune,18.685013107990812,73.75182629196291,HomeComforts-44,Supermarket,1567,4386,41,3303,71022,4.6,377856
indore,22.895414820779983,77.94897469311078,HomeComforts-81,Furniture,250,4190,11,4616,7850,4.2,62433
lucknow,26.893317164417482,80.81245153822753,HomeComforts-100,Supermarket,1336,4514,23,4642,71587,2.6,105995
ahmedabad,23.128469394686853,72.63592830419799,GoldNest-98,Clothing,701,3291,38,3668,7524,3.2,77254
bangalore,12.891353689021336,77.73202970211547,Foodies-46,Furniture,353,3365,1,7955,30253,4.3,437485
chandigarh,22.29791404036383,77.53721861951065,Foodies-65,Furniture,1158,4555,6,16465,31634,3.7,151675
lucknow,26.943694240777134,81.07889309080531,FreshMart-13,Jewelry,1342,4603,1,27713,43242,3.6,444596
lucknow,26.93064901105746,81.02360298305663,StyleHub-17,Restaurant,606,1647,9,12131,20142,4.3,416340
mumbai,19.153127884897863,72.8283236435496,FreshMart-46,Electronics,1810,3380,21,5821,48705,3.4,343550
kolkata,22.4660766828258,88.46979322400279,MediCare-78,Jewelry,325,2457,31,23060,98688,4.8,410052
delhi,28.48590839232299,77.29347176990221,TechZone-36,Clothing,1515,1738,25,28388,93442,4.6,141527
bhopal,22.196333984644927,77.54865591101287,Foodies-64,Jewelry,1075,4092,19,18564,69883,4.3,208429
delhi,28.798022041019056,77.19464499878144,MegaMart-78,Clothing,1288,2460,26,4915,50493,4.2,345184
mumbai,19.289895783047246,72.89977364592747,StyleHub-5,Supermarket,516,1296,2,12329,60930,4.2,480920
delhi,28.42869026433409,77.01761932941693,StyleHub-10,Grocery,575,4490,43,24055,79261,3.8,239203
lucknow,26.882122903127367,80.99803092113177,MegaMart-28,Jewelry,1645,1872,1,26327,51256,4.7,214167
ahmedabad,23.067523007374216,72.64168173694776,HomeComforts-18,Pharmacy,1378,333,48,12260,7524,4.8,37422
hyderabad,17.30430032935206,78.43063470619721,Foodies-10,Restaurant,317,4915,29,27813,9972,4.7,271655
mumbai,19.1321209367249,72.79923522021745,TechZone-96,Jewelry,1087,4369,41,5215,28674,2.8,343978
lucknow,26.92262296924263,81.018912035394,TechZone-44,Furniture,1908,4813,10,17808,70816,3.6,442685
kolkata,22.661705943394185,88.32090853769616,Foodies-83,Electronics,1068,1620,27,3179,24604,4.3,495129
